City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
459,Kodinsk,58.6881,99.1844,35.62,97,100,10.13,RU,overcast clouds
460,Bukama,-9.2,25.85,62.96,49,11,3.11,CD,few clouds
461,Yumen,40.2833,97.2,67.44,22,6,7.72,CN,clear sky
462,Matay,28.419,30.7792,76.62,36,0,10.25,EG,clear sky
463,Tabou,4.423,-7.3528,80.08,86,93,8.25,CI,light rain
464,Karratha,-20.7377,116.8463,74.55,70,99,10.22,AU,overcast clouds
465,Talpa,28.8257,-111.6257,104.58,17,5,5.99,MX,clear sky
466,Pagudpud,18.5616,120.7868,82.36,72,55,3.24,PH,broken clouds
467,Santa Rosa,14.3122,121.1114,88.09,73,14,6.49,PH,few clouds
468,Mae Sai,20.4335,99.8762,76.32,95,79,0.87,TH,broken clouds
469,Saucillo,28.0167,-105.2833,97.74,8,0,8.61,MX,clear sky
470,Akdepe,42.0551,59.3788,77.09,31,0,5.75,TM,clear sky
471,Uong Bi,21.0333,106.7833,84.18,90,79,3.11,VN,broken clouds
472,Espanola,35.9911,-106.0806,83.59,14,67,6.91,US,broken clouds
473,Tessalit,20.1986,1.0114,94.03,6,100,14.81,ML,overcast clouds
474,Talara,-4.5772,-81.2719,68.63,90,14,17.05,PE,few clouds
475,Kalmunai,7.4167,81.8167,80.26,78,97,6.31,LK,overcast clouds
476,Iskateley,67.6803,53.1512,38.84,95,100,8.21,RU,overcast clouds
477,Kasongo-Lunda,-6.4667,16.8167,69.33,54,55,2.01,CD,broken clouds
478,Kapustin Yar,48.5831,45.7372,62.82,84,90,6.06,RU,overcast clouds
479,Nortelandia,-14.4547,-56.8028,76.46,53,94,3.62,BR,overcast clouds
480,Chuzhou,32.3219,118.2978,72.18,89,50,8.5,CN,scattered clouds
481,San Andres,12.5847,-81.7006,81.46,81,63,14.52,CO,broken clouds
482,Payo,-3.7508,103.6372,72.48,97,100,1.92,ID,overcast clouds
483,Taree,-31.9,152.4667,58.06,62,40,14.97,AU,scattered clouds
484,Bonga,7.2833,36.2333,58.46,98,43,1.52,ET,scattered clouds
485,Yatou,37.15,122.3833,64.92,63,16,9.06,CN,few clouds
486,Sosnovo-Ozerskoye,52.5249,111.5418,48.04,43,59,3.2,RU,broken clouds
487,Baturaja,-4.1333,104.1667,72.9,98,100,2.46,ID,overcast clouds
488,Praya,14.9215,-23.5087,72.14,78,40,18.41,CV,scattered clouds
489,Tangi,34.3006,71.6536,82.09,32,37,5.32,PK,scattered clouds
490,Maxixe,-23.8597,35.3472,64.24,81,20,10.8,MZ,few clouds
491,Golden,39.7555,-105.2211,80.31,33,75,11.99,US,broken clouds
492,Huallanca,-9.8993,-76.9417,48.79,82,71,0.87,PE,broken clouds
493,Baherden,38.4362,57.4316,82.67,36,0,2.57,TM,clear sky
494,Nanhai,30.1282,111.7784,70.77,83,92,3.49,CN,overcast clouds
495,Nanakuli,21.3906,-158.1547,85.37,55,1,7.31,US,clear sky
496,Cukai,4.25,103.4167,77.14,94,18,3.71,MY,few clouds
497,Abu Dhabi,24.4667,54.3667,86.02,84,20,7.34,AE,few clouds
498,Dingle,10.9995,122.6711,81.18,82,100,0.92,PH,overcast clouds
499,Eydhafushi,5.1033,73.0708,83.17,73,66,20.02,MV,broken clouds
500,Torbay,47.6666,-52.7314,45.27,67,40,20.71,CA,scattered clouds
501,Melchor De Mencos,17.0686,-89.1522,82.4,78,40,6.91,GT,scattered clouds
502,Ha Noi,21.0245,105.8412,82.4,90,64,4.05,VN,broken clouds
503,Mirabad,30.4362,61.8383,83.98,23,0,11.74,AF,clear sky
504,Aranda De Duero,41.6704,-3.6892,59.13,89,95,6.22,ES,overcast clouds
505,Nantucket,41.2835,-70.0995,54.25,71,90,12.66,US,overcast clouds
506,Sistranda,63.7256,8.834,46.36,77,32,8.34,NO,scattered clouds
507,Mopti,14.6667,-4.0,96.35,29,99,14.81,ML,overcast clouds
508,Narsaq,60.9167,-46.05,52.02,41,94,16.35,GL,overcast clouds
509,Mankono,8.0586,-6.1897,78.49,68,97,3.33,CI,overcast clouds
510,Nizhneivkino,58.194,49.5214,57.51,97,99,4.65,RU,overcast clouds
511,Cranbrook,49.4999,-115.7688,60.64,29,40,13.33,CA,scattered clouds
512,Rawson,-43.3002,-65.1023,42.94,46,10,22.01,AR,clear sky
513,Beyneu,45.3167,55.2,79.5,35,16,7.02,KZ,few clouds
514,Kulhudhuffushi,6.6221,73.07,83.8,70,23,21.85,MV,few clouds
515,Khandbari,27.3747,87.2039,69.66,84,99,2.3,NP,overcast clouds
516,Road Town,18.4167,-64.6167,80.64,83,75,0.0,VG,broken clouds
517,Agadez,19.75,10.25,88.03,8,99,5.5,NE,overcast clouds
518,San,13.3034,-4.8956,91.8,38,95,13.31,ML,overcast clouds
519,Ballina,-28.8667,153.5667,57.78,61,90,14.97,AU,overcast clouds
520,Itoman,26.1247,127.6694,82.78,91,75,5.75,JP,broken clouds
521,Westport,41.1415,-73.3579,53.98,89,90,5.01,US,moderate rain
522,Caravelas,-17.7125,-39.2481,74.16,84,30,6.71,BR,scattered clouds
523,Bathsheba,13.2167,-59.5167,81.21,61,40,13.96,BB,scattered clouds
524,Juba,4.8517,31.5825,72.88,86,54,3.0,SS,broken clouds
525,Carauari,-4.8828,-66.8958,77.09,86,66,2.04,BR,broken clouds
526,Bandarbeyla,9.4942,50.8122,79.9,79,25,19.42,SO,scattered clouds
527,Andenes,69.3143,16.1194,39.18,70,90,4.61,NO,overcast clouds
528,Xingtai,37.0631,114.4942,81.19,17,48,12.01,CN,moderate rain
529,Souillac,-20.5167,57.5167,74.35,88,75,6.58,MU,broken clouds
530,Mayskiy,47.6931,40.1025,62.44,86,27,6.69,RU,scattered clouds
531,Yarmouth,41.7057,-70.2286,55.18,64,90,7.0,US,overcast clouds
532,Hervey Bay,-25.2986,152.8535,66.31,58,98,5.01,AU,overcast clouds
533,Gushikawa,26.3544,127.8686,81.99,73,90,8.68,JP,overcast clouds
534,Augusto Correa,-1.0217,-46.635,74.82,96,60,4.29,BR,broken clouds
535,Aden,12.7794,45.0367,89.15,55,100,8.01,YE,overcast clouds
536,Tamiahua,21.2667,-97.45,85.91,70,80,15.61,MX,broken clouds
537,Brawley,32.9787,-115.5303,102.09,9,1,4.25,US,clear sky
538,Phulabani,20.4667,84.2333,77.5,89,38,5.39,IN,scattered clouds
539,Namatanai,-3.6667,152.4333,80.98,80,95,8.95,PG,overcast clouds
540,Tadine,-21.55,167.8833,73.51,62,4,7.9,NC,clear sky
541,Fatehabad,29.5167,75.45,92.37,31,4,11.61,IN,clear sky
542,Mikkeli,61.6886,27.2723,44.71,61,0,3.44,FI,clear sky
543,Havoysund,70.9963,24.6622,34.68,66,99,17.94,NO,overcast clouds
544,Hualmay,-11.0964,-77.6139,66.58,85,22,9.51,PE,few clouds
545,Cloquet,46.7216,-92.4594,53.35,32,1,10.36,US,clear sky
546,Bilibino,68.0546,166.4372,46.09,61,47,0.78,RU,scattered clouds
547,Mizan Teferi,6.9833,35.5833,61.39,93,41,2.68,ET,scattered clouds
548,Shieli,44.1667,66.75,78.91,31,7,4.72,KZ,clear sky
549,Dicabisagan,17.0818,122.4157,84.02,74,20,5.97,PH,few clouds
550,Komsomolskiy,40.4272,71.7189,71.02,40,1,2.19,UZ,clear sky
551,Weinan,34.5036,109.5089,67.69,39,100,3.96,CN,overcast clouds
552,Soc Trang,9.6033,105.98,78.76,87,39,4.56,VN,scattered clouds
553,Camacha,33.0833,-16.3333,65.53,72,20,5.75,PT,few clouds
554,Coquimbo,-29.9533,-71.3436,56.93,88,90,1.36,CL,overcast clouds
555,Panguna,-6.3164,155.4848,72.46,92,100,2.46,PG,light rain
556,Abha,18.2164,42.5053,66.02,55,0,1.05,SA,clear sky
557,Faya,18.3851,42.4509,66.31,49,3,0.72,SA,clear sky
558,Nouadhibou,20.931,-17.0347,67.98,77,97,12.66,MR,overcast clouds
559,Kawalu,-7.3817,108.2082,71.96,97,71,1.03,ID,broken clouds
560,Arica,-18.475,-70.3042,68.23,68,0,1.77,CL,clear sky
561,Shasta Lake,40.6804,-122.3708,93.07,13,13,2.33,US,few clouds
562,Arroio Dos Ratos,-30.0772,-51.7292,61.09,99,100,2.42,BR,moderate rain
563,Harper,4.375,-7.7169,79.79,87,82,8.57,LR,light rain
564,Makakilo City,21.3469,-158.0858,83.95,55,1,13.8,US,clear sky
565,Fort-Shevchenko,44.5086,50.263,66.65,68,21,4.36,KZ,few clouds
566,Sabang,5.8933,95.3214,83.52,72,100,18.16,ID,overcast clouds
567,Chauk,20.8833,94.8167,84.22,59,12,9.33,MM,few clouds
568,Los Llanos De Aridane,28.6585,-17.9182,62.35,88,0,11.18,ES,clear sky
569,Aripuana,-9.1667,-60.6333,76.98,69,95,2.44,BR,overcast clouds
570,Pangkalanbuun,-2.6833,111.6167,74.73,98,63,1.16,ID,broken clouds
571,Nizwa,22.9333,57.5333,85.44,21,5,4.12,OM,clear sky
572,Sawakin,19.1059,37.3321,83.75,81,13,6.04,SD,few clouds
573,Udachnyy,66.4167,112.4,50.61,60,99,14.16,RU,overcast clouds
574,La Rioja,42.25,-2.5,61.48,83,100,6.42,ES,overcast clouds
575,Zafra,38.4167,-6.4167,70.88,53,19,2.01,ES,few clouds
576,Marrakesh,31.6315,-8.0083,68.07,73,0,9.22,MA,clear sky
577,Linfen,36.0889,111.5189,72.37,26,76,3.89,CN,broken clouds
578,Betare Oya,5.6,14.0833,68.4,93,73,1.21,CM,broken clouds
579,Troitsko-Pechorsk,62.7084,56.1964,45.28,78,84,5.59,RU,broken clouds
580,Brigantine,39.4101,-74.3646,62.89,93,90,16.89,US,overcast clouds
581,Panshi,42.9422,126.0561,56.34,70,95,4.61,CN,overcast clouds
582,Blythe,33.6103,-114.5964,103.03,7,14,13.89,US,few clouds
583,Ha Tinh,18.3333,105.9,78.94,84,95,3.96,VN,overcast clouds
584,Maltahohe,-24.8333,16.9833,55.49,22,13,7.4,NA,few clouds
585,Zarubino,42.63,131.0922,52.07,85,91,9.06,RU,overcast clouds
586,Poretskoye,55.1974,46.3291,60.21,74,92,3.98,RU,overcast clouds
587,Lithakia,37.7167,20.8333,60.08,67,0,2.3,GR,clear sky
588,Maragogi,-9.0122,-35.2225,77.32,76,39,10.51,BR,scattered clouds
589,Vryheid,-27.7695,30.7917,51.37,41,0,3.36,ZA,clear sky
590,Ternate,0.8,127.4,82.0,79,17,5.82,ID,few clouds
591,Moa,20.6569,-74.9403,79.43,80,50,9.1,CU,light rain
592,Yola,9.2,12.4833,85.24,52,38,3.27,NG,scattered clouds
593,Leona Vicario,20.9667,-87.1917,85.98,67,73,6.2,MX,broken clouds
594,Reigate,51.2376,-0.2078,57.24,76,0,1.01,GB,clear sky
595,Pyapon,16.2833,95.6833,81.7,81,100,2.3,MM,light rain
596,Batagay-Alyta,67.8006,130.4114,46.13,70,35,14.67,RU,scattered clouds
597,Bikin,46.8161,134.26,56.66,64,100,2.89,RU,overcast clouds
598,San Antonio,29.4241,-98.4936,89.1,64,40,1.99,US,scattered clouds
599,Myrtle Beach,33.6891,-78.8867,88.05,73,1,17.27,US,clear sky
600,Bati,11.1833,40.0167,68.56,31,4,3.15,ET,clear sky
601,Riyadh,24.6877,46.7219,91.45,15,0,3.44,SA,clear sky
602,Muisne,0.6,-80.0333,76.73,84,99,7.76,EC,overcast clouds
603,Grants Pass,42.439,-123.3284,82.62,25,1,1.01,US,clear sky
604,Tual,-5.6667,132.75,81.03,80,87,19.8,ID,overcast clouds
605,Simbahan,6.3032,120.5836,83.08,69,95,2.84,PH,overcast clouds
606,Conceicao Do Araguaia,-8.2578,-49.2647,80.73,61,0,3.06,BR,clear sky
607,Ukiah,39.1502,-123.2078,93.13,31,1,8.05,US,clear sky
608,Dano,11.15,-3.0667,87.71,46,93,1.72,BF,overcast clouds
609,Naryan-Mar,67.6713,53.087,39.02,95,100,8.41,RU,overcast clouds
610,Owando,-0.4819,15.8999,74.26,83,100,2.71,CG,overcast clouds
611,Lesozavodsk,45.4794,133.4244,53.85,74,100,4.23,RU,overcast clouds
612,Noshiro,40.2039,140.0242,63.54,80,100,9.15,JP,overcast clouds
613,Ust-Nera,64.5667,143.2,43.32,90,100,5.84,RU,light rain
614,Moroni,-11.7022,43.2551,74.3,73,3,3.69,KM,clear sky
615,Abu Zabad,12.35,29.25,87.21,17,25,6.42,SD,scattered clouds
616,Mabaruma,8.2,-59.7833,73.63,97,27,3.85,GY,scattered clouds
617,Flinders,-34.5833,150.8552,54.68,58,74,10.0,AU,broken clouds
618,Bayan,46.0833,127.4,55.94,70,97,3.13,CN,overcast clouds
619,Luwuk,-0.9516,122.7875,79.21,84,14,5.82,ID,few clouds
620,Bridlington,54.0831,-0.1919,55.58,93,57,6.29,GB,broken clouds
621,Lamani,14.2,-87.6167,85.82,41,100,3.44,HN,overcast clouds
622,Rabo De Peixe,37.8,-25.5833,58.51,72,20,5.82,PT,few clouds
623,Guiratinga,-16.3494,-53.7583,75.88,51,97,4.14,BR,overcast clouds
624,Colonial Heights,37.268,-77.4073,89.73,74,90,9.93,US,light rain
625,Makaha,21.4694,-158.2175,85.33,51,75,8.77,US,broken clouds
626,Ginir,7.1333,40.7,54.27,93,20,4.9,ET,few clouds
627,Kapoeta,4.7717,33.5903,77.38,52,35,5.28,SS,scattered clouds
628,Gwanda,-20.9333,29.0,55.72,34,0,4.14,ZW,clear sky
629,Ati,13.2154,18.3353,89.53,19,75,7.85,TD,broken clouds
630,Nabire,-3.3667,135.4833,79.7,83,67,3.44,ID,broken clouds
631,La Palma,33.8464,-118.0467,90.75,61,1,4.0,US,clear sky
632,Tura,25.5198,90.2201,72.23,95,6,3.6,IN,clear sky
633,Tanza,14.6753,120.9389,88.16,69,19,4.0,PH,few clouds
634,Bad Segeberg,53.9333,10.3167,49.42,97,37,6.46,DE,scattered clouds
635,San Jose De Guanipa,8.8872,-64.1651,82.92,57,64,12.39,VE,broken clouds
636,Shunyi,40.125,116.6453,64.83,63,0,13.42,CN,clear sky
637,Rorvik,64.8621,11.2373,45.99,78,62,6.64,NO,broken clouds
638,Ucluelet,48.9329,-125.5528,64.09,77,51,1.99,CA,broken clouds
639,Kuching,1.55,110.3333,75.42,100,75,0.0,MY,broken clouds
640,Rewa,24.5333,81.3,77.7,71,35,4.52,IN,scattered clouds
641,Mana,5.6592,-53.7767,77.22,90,63,11.07,GF,broken clouds
642,Kornye,47.5467,18.3208,56.3,90,51,6.55,HU,broken clouds
643,Macusani,-14.0833,-70.4333,35.69,81,30,4.05,PE,scattered clouds
644,Mwingi,-0.9344,38.0601,65.41,89,86,3.78,KE,overcast clouds
645,Luanda,-8.8368,13.2343,77.0,88,75,8.19,AO,broken clouds
646,Zhanakorgan,43.9098,67.2495,80.78,30,1,6.08,KZ,clear sky
647,Shurugwi,-19.6702,30.0059,49.28,30,0,2.8,ZW,clear sky
648,Mecca,21.4267,39.8261,88.09,43,75,2.35,SA,broken clouds
649,Dalbandin,28.8947,64.4101,81.41,20,0,1.32,PK,clear sky
650,Cap Malheureux,-19.9842,57.6142,74.46,78,13,5.01,MU,few clouds
651,Bahir Dar,11.5936,37.3908,67.6,60,43,2.19,ET,scattered clouds
652,Lesosibirsk,58.2358,92.4828,33.49,81,87,7.99,RU,overcast clouds
653,Carballo,43.213,-8.691,58.69,91,34,1.7,ES,scattered clouds
654,Peniche,39.3558,-9.3811,61.61,86,7,17.92,PT,clear sky
655,Oildale,35.4197,-119.0195,93.96,19,1,10.36,US,clear sky
656,Alice Springs,-23.7,133.8833,44.15,70,1,7.87,AU,clear sky
657,Shimoda,34.6667,138.95,73.51,91,100,15.23,JP,overcast clouds
658,Skelleftea,64.7507,20.9528,37.76,64,16,1.01,SE,few clouds
659,Antsla,57.8256,26.5406,47.95,91,56,4.38,EE,broken clouds
660,Penha,-26.7694,-48.6458,68.83,88,20,4.07,BR,few clouds
661,San Policarpo,12.1791,125.5072,80.87,84,81,1.92,PH,broken clouds
662,Okha,53.5739,142.9478,40.23,82,38,11.74,RU,scattered clouds
663,Trang,7.5,99.5,75.15,100,20,1.99,TH,few clouds
664,Fortuna,40.5982,-124.1573,84.18,66,1,4.0,US,clear sky
665,Savelugu,9.6244,-0.8253,87.19,51,67,2.04,GH,broken clouds
666,Summerville,33.0185,-80.1757,89.11,60,20,3.0,US,few clouds
667,Binga,-17.6203,27.3414,57.87,61,0,1.3,ZW,clear sky
668,Saint-Leu,-21.15,55.2833,68.86,69,0,4.27,RE,clear sky
669,Yarada,17.65,83.2667,86.32,89,40,7.94,IN,scattered clouds
670,Kyshtovka,56.555,76.6271,40.86,74,44,4.18,RU,scattered clouds
671,Durban,-29.8579,31.0292,66.02,87,72,3.0,ZA,broken clouds
672,Arlit,18.7369,7.3853,84.92,7,98,2.28,NE,overcast clouds
673,General Pico,-35.6566,-63.7568,60.76,36,99,20.96,AR,light rain
674,Sungaipenuh,-2.0833,101.3833,65.46,97,100,0.67,ID,light rain
675,Rudkobing,54.9364,10.7102,53.94,92,8,11.88,DK,clear sky
676,Ongandjera,-17.8833,15.0667,63.54,28,0,8.12,NA,clear sky
677,Sao Miguel Do Araguaia,-13.275,-50.1628,79.34,43,88,2.68,BR,overcast clouds
678,Saint-Georges,12.0564,-61.7485,80.28,78,20,13.8,GD,few clouds
679,Tocopilla,-22.092,-70.1979,66.6,76,20,7.09,CL,few clouds
680,Najran,17.4924,44.1277,75.85,21,11,3.33,SA,few clouds
681,Sterling,39.0062,-77.4286,69.6,92,90,1.01,US,overcast clouds
682,Bairiki,1.3292,172.9752,86.0,79,75,11.36,KI,moderate rain
683,Malkangiri,18.35,81.9,83.21,53,50,0.89,IN,scattered clouds
684,Chavakkad,10.5333,76.05,79.97,80,87,4.34,IN,overcast clouds
685,Masuguru,-11.3667,38.4167,70.05,75,92,1.79,TZ,overcast clouds
686,Kushmurun,52.4503,64.6311,59.04,43,0,8.28,KZ,clear sky
687,Busayra,30.7376,35.6078,64.6,37,0,5.01,JO,clear sky
688,Atambua,-9.1061,124.8925,73.31,80,62,5.08,ID,broken clouds
689,Chikwawa,-16.0335,34.8009,62.91,53,0,4.05,MW,clear sky
690,Ust-Kuyga,70.0167,135.6,43.14,69,66,12.95,RU,broken clouds
691,Olafsvik,64.8945,-23.7142,49.41,77,100,29.77,IS,overcast clouds
